datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,bike_availability,peak_hour_flag,temp_variation,humidity_index,wind_factor,user_satisfaction,ride_duration,maintenance_flag,special_event_flag,traffic_level,energy_consumption,pollution_index,seasonal_effect,daily_peak_usage,weekend_usage_flag
05-01-2011 21:00,1,0,1,1,8.2,9.85,51,12.998,3,40,43,4,0,-0.2997979042730323,41.705888075252254,11.726752466292428,4.754667162642118,30,0,0,7.887465860858622,0.6716563002455302,181.2135172859701,-0.48502515935288537,22,1
05-01-2011 22:00,1,0,1,1,7.38,9.85,55,8.9981,1,41,42,41,0,-4.803677286123467,32.69767215418836,3.792383223958331,3.246104366707846,7,1,1,7.310316361312694,2.7404632652178096,124.26029902717698,0.38718949728397556,88,0
05-01-2011 23:00,1,0,1,1,8.2,12.88,47,0.0,1,18,19,38,0,2.335583529355066,59.68497479960805,5.50486619935392,2.4270712545813082,19,0,1,7.672258847742431,2.4801810464555283,258.26439816247625,-0.1246271675310906,27,0
06-01-2011 00:00,1,0,1,1,7.38,12.12,55,0.0,0,11,11,40,1,-0.8229782332139433,81.76363358335038,14.050918923722495,2.1382991065439905,25,1,0,1.5947296508299869,3.8785825854882674,104.85170963224861,-0.5907369030784491,14,1
06-01-2011 01:00,1,0,1,1,6.56,11.365,64,0.0,0,4,4,27,0,0.2535876847360372,47.53434737365529,4.966896540602715,1.8361620334987503,34,1,0,4.600880879941748,2.418719757385289,246.88260939086166,-0.15223418349990703,60,1
06-01-2011 02:00,1,0,1,1,6.56,11.365,64,0.0,0,2,2,6,0,-3.8531068218924136,73.76926068316395,7.950539789111382,3.228298560491438,52,1,0,6.9519801044215255,4.571410720668928,178.0041064447512,-0.27516143694009254,80,0
06-01-2011 04:00,1,0,1,2,6.56,9.85,64,6.0032,0,1,1,8,0,4.917142287874368,1.9160039506042392,18.576907194004736,4.784067735276954,51,1,0,4.058840908384221,4.966884093738049,117.754962045974,0.5606348381736497,59,1
06-01-2011 05:00,1,0,1,2,5.74,9.09,69,6.0032,0,4,4,7,0,-1.9753217301515402,92.58401082981041,16.499932227222246,1.7286236168905416,18,1,1,5.644871001045498,4.4410866435242164,103.15960832038058,0.3171778132165639,43,0
06-01-2011 06:00,1,0,1,2,5.74,8.335,63,7.0015,0,36,36,11,0,1.3498966159645036,77.38347275154524,5.109445003163231,2.744668195569295,51,0,0,7.5966631240084705,4.08264726362198,78.31668222103288,0.6663123446157415,23,0
06-01-2011 07:00,1,0,1,2,6.56,11.365,59,0.0,0,95,95,33,0,0.8123634485446543,39.41900867641329,11.951516028036295,1.8153925217961695,43,1,1,5.036351505352046,3.7265132628228548,5.158394176966786,-0.916768038281004,41,0
06-01-2011 08:00,1,0,1,1,6.56,11.365,59,0.0,3,216,219,32,0,2.8509220392499035,38.40123255192921,13.316088453953354,1.7025215110201017,41,0,1,6.102274963468211,3.0237063478360042,186.23236304381177,0.6655389173534254,29,1
06-01-2011 09:00,1,0,1,2,7.38,12.12,51,0.0,6,116,122,47,1,-2.0616304437803947,10.288680774850533,18.00483019462256,4.466967423251138,45,1,1,3.43130505848793,4.040868356042122,136.33537022482116,-0.17657772948148187,95,0
06-01-2011 10:00,1,0,1,1,8.2,12.88,47,0.0,3,42,45,22,1,2.5592734499723724,81.61537238825284,10.949346335450718,2.0478501765706247,52,1,0,3.65069059903532,3.2129860732790316,101.1613900786587,-0.4829217525523335,41,0
06-01-2011 11:00,1,0,1,1,9.02,12.88,44,6.0032,2,57,59,23,1,-1.1749826931426566,76.86295092571844,11.225737551655488,1.9918873389563991,32,1,1,1.8764745296452245,4.828565774386778,52.650645425169806,-0.5921784383600928,49,1
06-01-2011 12:00,1,0,1,1,10.66,14.395,35,0.0,6,78,84,36,1,-0.8883903415365086,63.024970753561625,17.768944269549,4.639169162179643,6,1,1,9.918221126238485,4.502613838581035,0.2835303315681492,-0.30672259352536035,49,1
06-01-2011 13:00,1,0,1,1,10.66,13.635,35,7.0015,12,55,67,34,0,1.727125264867702,10.145647214403454,1.0876351036277687,2.544161139624182,26,0,1,6.070392529213569,3.0939354757343858,202.72011055760086,-0.30756014814396027,30,1
06-01-2011 14:00,1,0,1,1,11.48,13.635,36,11.0014,11,59,70,43,1,2.842857717404687,26.23413656370708,12.562826450200056,1.03486670736347,59,1,1,1.9442015618422792,2.412246594152474,257.91709168250486,-0.7149411560182508,44,1
06-01-2011 15:00,1,0,1,1,11.48,13.635,36,0.0,8,54,62,39,1,1.6686663612055908,45.89144732646183,8.332984129555845,3.8847426058110863,11,0,1,1.6439023781843587,1.3862477014108252,105.4664802340276,0.19886125143537647,21,1
06-01-2011 16:00,1,0,1,1,10.66,12.88,38,11.0014,12,74,86,21,1,3.99879520571152,26.597194376422596,18.19526769992173,3.068048023667796,48,0,1,2.285633916920774,1.601342082184205,162.3538579938057,-0.834757203342261,45,0
06-01-2011 17:00,1,0,1,1,9.02,11.365,51,11.0014,9,163,172,26,0,-2.1484097048993265,43.39739231529036,19.21080543163561,4.096525582111676,36,0,1,7.177944894010619,1.484580219893831,179.44665019694995,0.000339564020348071,22,1
06-01-2011 18:00,1,0,1,1,9.02,11.365,51,8.9981,5,158,163,34,1,4.006167321019493,22.595754063765227,3.404945284520333,3.281178257279523,20,1,1,4.9881486206223205,4.51224759865665,74.15285227105544,-0.21667289647460675,58,0
06-01-2011 19:00,1,0,1,1,9.02,12.88,55,6.0032,3,109,112,0,1,-3.691364740566213,34.96005038060167,5.629369412360803,2.4050688196760457,40,0,1,5.355555202832996,4.625636807779862,146.38954707781645,0.6303913928542209,60,1
06-01-2011 20:00,1,0,1,1,8.2,10.605,51,11.0014,3,66,69,34,0,1.5953031902998056,65.22968835966276,5.4691580552544945,1.2662571591282212,6,0,0,6.960584188282778,1.9406081032651836,199.7281426052106,-0.5595184494481311,89,1
06-01-2011 21:00,1,0,1,2,9.02,10.605,55,15.0013,0,48,48,36,1,0.47630651380177547,89.2361080779695,2.0125525452344206,4.463746492306252,21,1,0,7.289692353194077,3.6585590783399806,262.88427992606535,0.12012639216589105,35,0
06-01-2011 22:00,1,0,1,2,9.02,10.605,51,19.0012,1,51,52,46,0,-0.0536405958441053,38.503068123282524,9.658878109425977,1.828338618054798,53,1,0,7.466386398040859,1.0609864020571975,242.0285539369342,-0.7637190727080221,21,0
06-01-2011 23:00,1,0,1,2,8.2,9.85,59,12.998,4,19,23,13,1,-1.8908797113782172,69.19082311607575,10.26162821459051,4.885391941100844,7,1,1,0.7975089370615818,3.026408839780462,260.7991933534315,0.43381182780913163,85,1
07-01-2011 00:00,1,0,1,2,8.2,9.85,64,12.998,4,13,17,2,0,0.037327453082341755,13.47930863825203,11.459565193191086,1.9833410199251853,52,1,1,8.32411149275047,1.847351348302394,299.0669394166466,-0.3500765925791527,56,0
07-01-2011 01:00,1,0,1,2,8.2,9.85,69,15.0013,2,5,7,0,1,-3.3822664361529675,54.08179778557615,13.259167328925106,4.308142404521538,27,1,1,1.7437714202651389,4.777593035375503,78.67820619012049,0.9180959806115896,52,0
07-01-2011 02:00,1,0,1,2,8.2,9.85,69,15.0013,0,1,1,4,1,-1.306790557883244,92.17042255545135,1.2583490492948513,4.154992823271366,41,1,0,6.348320764974814,1.1122701932347137,217.9658268466831,0.8138515417825063,69,0
07-01-2011 04:00,1,0,1,2,8.2,10.605,69,8.9981,0,1,1,25,1,-4.013190825161226,2.7935804457383417,12.449670915847882,2.8509885342137022,43,0,0,2.254831471787356,1.1078819115925853,168.3968125894101,-0.042679934569468836,88,0
07-01-2011 05:00,1,0,1,3,9.02,13.635,55,0.0,0,5,5,13,0,0.7184659978631958,26.755736172680855,18.276185763481053,2.6068154608765024,32,0,0,8.261643706783886,3.970759411309253,175.79531327355613,0.5786164122367046,43,1
07-01-2011 06:00,1,0,1,2,8.2,12.88,69,0.0,8,26,34,38,1,-4.0423211380037305,13.249353368014427,9.099819579654692,3.813038780453127,49,0,0,7.651298662009076,1.9037229716057034,86.85454186866941,-0.8515537155035202,88,1
07-01-2011 07:00,1,0,1,1,8.2,10.605,69,8.9981,8,76,84,26,0,-3.3965535609483433,53.31214794964148,2.134248866356079,3.1142100464260114,45,1,1,1.7523695522474159,1.648696787411437,254.63972398615428,0.5646340694381491,40,0
07-01-2011 08:00,1,0,1,1,8.2,9.85,51,16.9979,20,190,210,8,0,-4.145331985125187,67.96424640713253,1.718880534568592,3.527832627186999,12,0,1,5.502745671301673,1.44295735400547,236.76261628289453,-0.10479353003895553,32,0
07-01-2011 09:00,1,0,1,1,8.2,9.09,47,19.9995,9,125,134,14,0,-1.1868936004792205,5.7779192063109335,5.635045258218088,2.8808618362499487,37,0,0,7.216927614127105,1.638311831415585,246.4232220599837,-0.8107456151069512,37,1
07-01-2011 10:00,1,0,1,1,9.02,9.85,37,22.0028,16,47,63,14,0,3.4195845441834845,7.028442064055129,15.050492525946817,3.228618507074848,8,1,1,1.6924964931025577,4.951012936760259,299.0929267245868,-0.4433121775598152,51,1
07-01-2011 11:00,1,0,1,2,8.2,9.85,40,15.0013,19,48,67,25,1,4.0689639163382765,86.96291927489054,5.219993106351812,1.7566001614202258,57,1,0,1.463726264005084,2.5418429468891066,92.68233044029759,-0.40128457498870507,72,0
07-01-2011 12:00,1,0,1,2,8.2,9.85,37,16.9979,9,50,59,41,1,-4.281105453999866,45.62331485675083,16.286618246023426,1.2215854225042166,11,1,1,3.757511845615448,1.6261600359105102,292.4168791205417,0.43345055228277607,69,0
07-01-2011 13:00,1,0,1,2,8.2,9.09,37,19.0012,9,64,73,12,1,1.3455014086162702,46.29515996386478,16.39318293931928,2.423694867045977,15,1,1,9.185854378421665,0.7844509685031771,62.87160661279957,0.5730386021971241,63,1
07-01-2011 14:00,1,0,1,2,8.2,9.85,40,16.9979,7,43,50,31,0,1.8438542459207339,94.45803949581169,9.142236760634217,2.8634477990084615,44,0,0,0.6777690940256864,1.0451003873419729,27.196777003862326,0.06665625019414523,36,1
07-01-2011 15:00,1,0,1,2,8.2,10.605,37,11.0014,9,63,72,38,1,0.3376994243202418,32.020961026493175,6.015776858079489,4.62411842624158,12,1,1,3.588723386896593,3.4555381605735835,3.076538264500439,-0.33847652597076716,57,1
07-01-2011 16:00,1,0,1,2,8.2,10.605,37,11.0014,5,82,87,48,0,1.669848614695459,89.70236470327903,11.953343054180717,2.6557580558098377,24,0,0,8.063422621506321,1.6719449197776715,70.28845754136324,-0.1851005201501088,77,0
07-01-2011 17:00,1,0,1,2,8.2,12.88,37,0.0,9,178,187,31,0,-2.6630928455690475,97.42547445762636,16.21060297913621,2.735675013907143,47,0,0,3.4424381443613497,3.001516398201023,93.76977890204239,0.24991372563846914,52,1
07-01-2011 18:00,1,0,1,1,8.2,11.365,40,6.0032,7,116,123,3,0,-0.10355788180983971,24.16941976504303,1.291415960016875,3.699325637627267,43,0,0,0.55097347410203,2.9871760664891127,92.74876907738151,0.26299291519667767,11,1
07-01-2011 19:00,1,0,1,1,6.56,9.85,55,6.0032,3,92,95,29,1,-1.0912415096417147,51.403884921254296,19.06847086653205,1.827144764476588,32,1,0,6.326037950794112,2.1288352909934747,278.97938907854154,-0.6378142959048994,87,1
07-01-2011 20:00,1,0,1,1,7.38,10.605,47,7.0015,1,50,51,36,1,-4.10292048560369,53.43561529002584,12.918005498832114,4.486558433709469,15,0,1,9.57892827395675,3.7104491086765083,93.92190304342682,0.0011608146545378784,83,1
07-01-2011 21:00,1,0,1,1,7.38,9.85,47,8.9981,0,39,39,22,0,1.25556439722489,86.6168111792064,7.962955126112883,2.710563921741016,54,0,1,5.796530784043182,0.6497802439715945,197.78115681383653,0.13471408542687247,29,0
07-01-2011 22:00,1,0,1,2,7.38,9.85,43,11.0014,2,34,36,38,1,-0.04784807328453766,30.390813638182156,10.120384710732113,4.723147962256229,26,0,0,8.144216978183337,2.376800120252758,295.6084468969577,0.4991375776419349,63,0
07-01-2011 23:00,1,0,1,2,7.38,9.85,51,11.0014,1,14,15,44,1,-2.2482597309741683,79.80424433534148,7.711849935537154,2.0850735537248815,40,1,1,0.14190256495794973,2.4536756161111075,88.18289516666938,-0.06576458339648084,96,1
08-01-2011 00:00,1,0,0,2,7.38,9.85,51,11.0014,1,24,25,14,0,-0.26314739596628556,97.10073912780118,8.252220582588803,2.8623695546866816,10,0,1,6.605348296493635,1.0603734078746285,292.59476351536597,0.8732881954181129,12,0
08-01-2011 01:00,1,0,0,2,7.38,10.605,55,6.0032,1,15,16,42,0,2.75298018397503,84.03366527442992,11.912332216842414,4.112644745978939,11,0,0,1.5098842153509906,0.5687930568014845,228.79541324043362,0.33121289518398567,29,1
08-01-2011 02:00,1,0,0,2,7.38,12.12,55,0.0,3,13,16,28,1,3.01657762808064,90.91402834567175,1.2048099371434073,3.223707186364058,14,1,0,6.98556003279308,2.9037173512946812,243.7512166194266,0.44428372693553686,32,1
08-01-2011 03:00,1,0,0,3,7.38,9.85,55,11.0014,0,7,7,35,0,1.4952612874936912,70.83544391429696,3.5075424996992433,3.644981980564455,44,0,0,5.701036588693167,1.826118521010089,170.6067648891942,0.17283071872952704,68,1
08-01-2011 04:00,1,0,0,3,7.38,9.85,55,11.0014,0,1,1,12,0,-0.3225216659983623,90.39557602771737,4.540791396070514,2.1227852126279543,8,0,1,2.216569789431814,4.6947775607972275,233.2873718664736,0.6908990909798509,76,1
08-01-2011 05:00,1,0,0,2,6.56,8.335,74,11.0014,0,5,5,31,1,0.7574963920384805,16.485063535232737,8.150285485566862,2.313836769039907,13,0,1,5.8502820010678445,3.6756000574144307,183.00181859111362,-0.28084332846126947,11,1
08-01-2011 06:00,1,0,0,2,6.56,8.335,74,11.0014,0,2,2,6,1,-1.1498462864438288,71.2361415041626,7.421150591546208,3.030453955340959,42,1,0,6.761619048270159,0.8965232383567515,145.43310516856053,-0.935929732920527,42,1
08-01-2011 07:00,1,0,0,2,6.56,9.09,74,7.0015,1,8,9,21,0,-3.7344365700576176,73.18773549714761,14.44409119336926,1.8099193735581918,53,0,0,9.021366649167144,3.449486823226567,256.2547986448878,-0.7709481455744933,58,0
08-01-2011 08:00,1,0,0,3,6.56,9.09,93,7.0015,0,15,15,27,1,-1.1437940261390809,43.91809464994206,5.183587374146459,1.5052246854964961,23,1,1,8.88846841156726,4.438650451777091,246.22195301119862,-0.14324552854295236,30,0
08-01-2011 09:00,1,0,0,3,6.56,9.09,93,7.0015,0,20,20,1,0,0.30332756069634215,7.973846735791213,1.1414426721410686,4.375209596974015,50,1,0,9.364232997929133,4.806014709148356,118.78724096158597,-0.21528449109735726,71,1
08-01-2011 10:00,1,0,0,2,7.38,9.85,80,11.0014,5,56,61,41,0,0.9883401465058403,62.244374626082724,1.1088449230446207,4.099417386939628,37,1,0,8.412054948332662,1.9071088228028854,12.443643546057592,-0.10586332180195934,34,1
08-01-2011 11:00,1,0,0,2,8.2,9.09,69,26.0027,2,60,62,44,1,4.358009760546208,5.188080657048067,0.22626171546625828,4.728227793567899,42,1,1,5.408330555519255,2.470873874565685,277.8151547874218,0.07788292800977104,67,0
08-01-2011 12:00,1,0,0,2,8.2,9.09,59,23.9994,8,90,98,5,0,2.7733344503061623,38.24024961565495,0.7605201307867526,3.346207228271305,26,0,1,8.491487600478273,3.4037554075477976,234.7041364668683,-0.18431318664546592,25,1
08-01-2011 13:00,1,0,0,1,8.2,9.09,44,22.0028,7,95,102,27,0,-3.480074385553227,39.36702289757517,17.173213494955085,2.6810611482230082,43,1,0,7.222246965548407,4.592675771212137,257.3373957374026,-0.9075059184334346,38,1
08-01-2011 14:00,1,0,0,1,8.2,8.335,32,32.9975,12,83,95,27,0,-3.2581779334707193,99.89225084633328,13.944858355594933,1.4120840640707946,5,0,0,7.37922258765336,3.542215656525069,7.110080642488303,0.5994341905281486,32,1
08-01-2011 15:00,1,0,0,1,8.2,8.335,32,30.0026,5,69,74,43,1,-3.9950524076024596,29.980203372911053,19.918623317960844,4.401869862095781,53,1,1,1.5452761140823412,2.2290604307550073,262.2206350160159,0.869440525653461,96,0
08-01-2011 16:00,1,0,0,1,7.38,6.82,29,30.0026,8,68,76,43,1,2.3818172722091777,82.04539379236886,0.4062545624341318,2.8250367832718033,57,1,0,1.79632684972717,0.9059220490364259,140.6662101518515,0.1580560310264041,89,1
08-01-2011 17:00,1,0,0,1,6.56,6.06,37,36.9974,5,64,69,19,1,2.06122278491857,5.317168521835381,16.980031021506388,3.244535321271843,25,0,0,1.8028724286094622,1.1489418341250761,273.1108060953782,-0.06406020018547309,86,0
08-01-2011 18:00,1,0,0,1,5.74,6.06,39,19.9995,3,52,55,29,0,4.863629016968812,52.97659853858404,13.92112658532487,2.2540933231088514,53,1,0,2.0916855139227897,2.9652264131296704,207.6386686586,-0.7719466709662466,74,0
08-01-2011 19:00,1,0,0,1,5.74,6.06,36,16.9979,4,26,30,10,0,0.220234176643487,53.66916785560121,12.80684862952986,3.0954917574703567,11,1,0,4.180280743100873,1.5725555565737257,127.69509755781769,0.846423017123505,24,0
08-01-2011 20:00,1,0,0,1,4.92,6.06,36,16.9979,0,28,28,27,1,3.2641492884888184,62.87498531944623,7.1306425123836785,4.127009240719774,50,0,0,3.154032862169911,2.5231024590767817,37.11527085002858,-0.27666873682328297,70,1
08-01-2011 21:00,1,0,0,1,4.92,5.305,39,23.9994,2,35,37,24,1,0.764398586427876,81.00052033899384,7.534548295799572,3.8490390044465133,11,0,0,0.49096562479385986,2.3331036459228445,167.2907597588325,0.5508065445943231,43,0
08-01-2011 22:00,1,0,0,1,4.92,5.305,36,26.0027,1,33,34,38,1,3.74086712527437,76.1923381723148,16.911223810206085,4.955690568292728,26,1,1,7.240544498903586,3.0672755251674007,212.67736302204227,-0.6132472283731749,42,1
08-01-2011 23:00,1,0,0,1,4.1,3.03,39,30.0026,0,22,22,32,0,2.2102103930275154,76.10081283323746,14.26967756522581,2.9825958766606018,17,1,0,4.0323658252988785,2.0006128155091885,271.2172674015884,0.8179334157989893,99,1
09-01-2011 00:00,1,0,0,1,4.1,3.79,42,26.0027,1,24,25,0,1,1.4288401499125296,43.22939343242869,13.40633160704622,3.118798932639986,27,1,1,0.779521719958669,2.572774803480512,265.5929731970567,0.4240104211218714,30,1
09-01-2011 01:00,1,0,0,1,4.1,3.03,42,31.0009,0,12,12,26,0,0.6512267098305031,72.74714824665264,0.612986568995546,1.2109040847357657,26,0,1,7.890611218365308,3.1188870233884693,77.59382924515651,-0.3732649348599524,25,1
09-01-2011 02:00,1,0,0,1,4.1,3.03,46,31.0009,0,11,11,12,1,2.2297052444297485,49.13157177491215,3.6863927127742135,2.557531223407447,30,1,0,0.1954874035029186,3.1733803431966403,22.51908234306088,0.5169852745746997,27,1
09-01-2011 03:00,1,0,0,1,4.1,3.79,46,27.9993,0,4,4,40,0,-0.8034615732898951,6.69511783450022,19.2524892047402,4.688417292158842,22,0,0,5.5985930558069885,2.605444212436487,140.9225636028163,-0.3914314339084548,20,1
09-01-2011 04:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,2,0,-4.034234192943359,89.0181782611727,9.087424995803755,2.4019048192110293,57,1,1,7.57181244588052,3.7134910158484837,82.92902037851606,-0.5705306960032446,22,0
09-01-2011 05:00,1,0,0,1,3.28,4.545,53,12.998,0,1,1,38,1,-4.600138712021592,89.01633061387604,15.62786460448476,4.064447336602729,11,0,1,3.725877191216763,2.256006927715277,95.22724525126725,0.615376537551068,21,1
09-01-2011 06:00,1,0,0,1,4.1,4.545,49,19.0012,0,1,1,5,0,-0.20976268390826114,32.28787646551393,7.786504524448468,4.910397656878484,6,0,0,5.740720603134738,4.045948462038771,200.22526455629082,0.8598909486373998,40,1
09-01-2011 07:00,1,0,0,1,3.28,4.545,53,12.998,1,5,6,7,1,0.9929158222014136,91.39026192809402,15.286457542863442,1.5073944572154554,57,1,0,0.5068852692711601,4.930739759205655,223.98111518901848,-0.8962499867957119,24,0
09-01-2011 08:00,1,0,0,1,4.1,4.545,49,19.0012,0,10,10,26,0,-4.2115096942937456,75.79840385050815,2.3842513621102213,2.3359722300726964,23,1,0,2.3704916133842935,3.9167020588519814,220.05862543406903,-0.8259305860348924,57,1
09-01-2011 09:00,1,0,0,1,4.92,3.79,46,35.0008,0,19,19,8,0,-2.130964510878978,40.08012308620231,0.8425603925459524,2.8974967692026894,18,0,1,6.6358554107686505,4.009609906746574,245.1668794769979,0.7724408567402381,60,0
09-01-2011 10:00,1,0,0,1,5.74,5.305,43,26.0027,0,49,49,36,1,-1.7796779402451293,33.150559842525354,9.32353143041237,1.9494999606334158,29,0,0,7.903600199829597,4.425154423697789,13.038635005741305,0.894484916123953,24,1
09-01-2011 11:00,1,0,0,1,6.56,6.06,40,35.0008,2,47,49,32,0,0.6279553520825125,97.5142699386101,11.832923934489902,1.04974546650753,37,1,0,1.1434455800324572,0.9657131784891229,289.61656913068066,0.4125500691544173,15,0
09-01-2011 12:00,1,0,0,1,7.38,6.82,37,30.0026,4,79,83,41,1,-2.215175439572109,71.2626963111311,6.474037826128827,2.874416571810287,52,0,0,9.662457765878882,3.02512431555096,101.5414849776024,-0.13893213276075533,26,0
09-01-2011 13:00,1,0,0,1,8.2,8.335,34,30.0026,6,69,75,43,1,-4.043514004439933,37.88099547712002,14.320092559595567,3.1464647057331443,43,1,1,3.9451719708403776,3.52345418304521,110.13055234683543,0.03468810057791183,37,0
09-01-2011 14:00,1,0,0,1,9.02,9.09,32,31.0009,8,64,72,23,1,-3.3514325905344986,64.19838879808052,9.916392977745684,3.5017378087808373,52,1,1,9.245896444018282,4.618696526263217,189.61412563564593,-0.2580172442586506,92,0
09-01-2011 15:00,1,0,0,1,9.02,9.85,35,23.9994,5,77,82,14,0,-3.2605219839580677,57.15261990373689,18.566336950868852,4.308860388675223,24,0,1,5.396971360509019,4.250433410439103,67.61917692566546,0.8876954309983798,69,0
09-01-2011 16:00,1,0,0,1,8.2,8.335,34,30.0026,13,79,92,31,0,3.426949442227615,52.454002270396074,1.699810349604578,2.012170192562024,48,1,0,6.44052000009694,2.2512157021467223,203.35122201866892,0.3629919667524779,97,1
09-01-2011 17:00,1,0,0,1,7.38,7.575,37,26.0027,3,59,62,31,0,-2.156803130217085,64.47018988118438,1.331367288021601,1.2441442743940576,9,1,0,1.7592259327088855,1.9038832973749744,78.73653675254067,0.8960028059318945,84,1
